Start profiling...
linear_multiconv2d_handin_cpp.py:25: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
linear_multiconv2d_handin_cpp.py:27: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [24960/60000 (42%)]	Loss: 0.343926
Train Epoch: 3 [25600/60000 (43%)]	Loss: 0.459125
Train Epoch: 3 [26240/60000 (44%)]	Loss: 0.329921
Train Epoch: 3 [26880/60000 (45%)]	Loss: 0.467401
Train Epoch: 3 [27520/60000 (46%)]	Loss: 0.224498
Train Epoch: 3 [28160/60000 (47%)]	Loss: 0.274207
Train Epoch: 3 [28800/60000 (48%)]	Loss: 0.295869
Train Epoch: 3 [29440/60000 (49%)]	Loss: 0.347029
Train Epoch: 3 [30080/60000 (50%)]	Loss: 0.200302
Train Epoch: 3 [30720/60000 (51%)]	Loss: 0.111433
Train Epoch: 3 [31360/60000 (52%)]	Loss: 0.097352
Train Epoch: 3 [32000/60000 (53%)]	Loss: 0.207559
Train Epoch: 3 [32640/60000 (54%)]	Loss: 0.208281
Train Epoch: 3 [33280/60000 (55%)]	Loss: 0.265839
Train Epoch: 3 [33920/60000 (57%)]	Loss: 0.264536
Train Epoch: 3 [34560/60000 (58%)]	Loss: 0.210021
Train Epoch: 3 [35200/60000 (59%)]	Loss: 0.218743
Train Epoch: 3 [35840/60000 (60%)]	Loss: 0.154164
Train Epoch: 3 [36480/60000 (61%)]	Loss: 0.334611
Train Epoch: 3 [37120/60000 (62%)]	Loss: 0.222026
Train Epoch: 3 [37760/60000 (63%)]	Loss: 0.274149
Train Epoch: 3 [38400/60000 (64%)]	Loss: 0.231397
Train Epoch: 3 [39040/60000 (65%)]	Loss: 0.303847
Train Epoch: 3 [39680/60000 (66%)]	Loss: 0.201365
Train Epoch: 3 [40320/60000 (67%)]	Loss: 0.299332
Train Epoch: 3 [40960/60000 (68%)]	Loss: 0.363864
Train Epoch: 3 [41600/60000 (69%)]	Loss: 0.326042
Train Epoch: 3 [42240/60000 (70%)]	Loss: 0.204918
Train Epoch: 3 [42880/60000 (71%)]	Loss: 0.392823
Train Epoch: 3 [43520/60000 (72%)]	Loss: 0.319426
Train Epoch: 3 [44160/60000 (74%)]	Loss: 0.162996
Train Epoch: 3 [44800/60000 (75%)]	Loss: 0.205584
Train Epoch: 3 [45440/60000 (76%)]	Loss: 0.133161
Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.173386
Train Epoch: 3 [46720/60000 (78%)]	Loss: 0.081525
Train Epoch: 3 [47360/60000 (79%)]	Loss: 0.238999
Train Epoch: 3 [48000/60000 (80%)]	Loss: 0.142406
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.075569
Train Epoch: 3 [49280/60000 (82%)]	Loss: 0.197566
Train Epoch: 3 [49920/60000 (83%)]	Loss: 0.313424
Train Epoch: 3 [50560/60000 (84%)]	Loss: 0.211909
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.289731
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.296622
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.183929
Train Epoch: 3 [53120/60000 (88%)]	Loss: 0.239779
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.141022
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.378613
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.175493
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.239532
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.354877
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.198147
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.187663
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.393377
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.390668
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.365281

Test set: Average loss: 0.1394, Accuracy: 9581/10000 (96%)

Train Epoch: 4 [0/60000 (0%)]	Loss: 0.218991
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.106690
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.214553
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.218045
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.255499
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.171329
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.116604
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.155040
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.339428
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.213777
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.214232
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.227798
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.178596
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.347883
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.147519
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.090262
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.308764
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.187875
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.276076
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.291550
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.286610
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.193679
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.309011
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.102980
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.208786
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.178382
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.070837
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.176875
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.158137
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.265409
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.296796
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.278170
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.126749
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.171238
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.275949
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.132487
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.107762
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.139115
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.195759
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.111482
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.140869
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.315546
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.308624
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.360551
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.234952
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.209381
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.197145
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.192209
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.093092
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.177879
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.162736
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.381135
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.150925
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.143999
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.152749
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.175687
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.144239
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.156396
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.230350
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.204324
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.125657
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.127726
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.140447
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.381293
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.301776
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.102365
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.345084
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.254309
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.253519
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.223009
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.247799
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.342767
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.229764
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.186421
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.141301
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.235885
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.295589
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.241636
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.227872
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.190576
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.404704
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.178367
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.208074
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.109621
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.164486
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.171133
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.219873
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.143516
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.229617
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.123491
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.251379
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.155461
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.154508
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.194684

Test set: Average loss: 0.1251, Accuracy: 9614/10000 (96%)

Train Epoch: 5 [0/60000 (0%)]	Loss: 0.119638
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.214642
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.116891
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.457129
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.203723
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.093336
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.222406
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.133629
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.231525
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.288616
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.114078
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.244524
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.317196
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.114617
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.113624
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.029246
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.388345
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.237233
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.203764
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.069642
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.135449
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.168906
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.369067
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.307224
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.287707
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.380746
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.109122
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.210002
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.127354
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.127664
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.265892
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.189923
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.174939
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.142526
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.063513
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.342054
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.200991
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.255276
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.253429
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.199048
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.119137
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.249021
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.089393
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.312244
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.097786
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.202399
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.276970
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.206542
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.117903
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.242022
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.209953
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.157765
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.198159
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.183665
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.109929
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.499033
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.105011
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.244551
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.298235
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.128541
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.115122
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.256646
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.295096
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.176383
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.339893
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.112511
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.206536
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.113484
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.267672
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.096392
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.151419
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.193027
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.069060
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.191879
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.146704
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.175784
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.164253
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.200623
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.295051
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.183285
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.171548
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.140795
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.064152
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.172619
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.326981
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.213207
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.127671
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.136131
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.222947
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.224097
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.144063
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.129718
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.307026
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.153633

Test set: Average loss: 0.1229, Accuracy: 9624/10000 (96%)

Train Epoch: 6 [0/60000 (0%)]	Loss: 0.172677
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.319556
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.133229
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.123165
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.173892
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.134395
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.175349
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.363241
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.161081
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.421457
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.234469
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.206236
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.230417
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.101635
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.180384
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.084733
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.160016
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.093334
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.113216
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.124899
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.285170
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.142252
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.209141
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.153079
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.296224
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.197831
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.244213
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.195401
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.244758
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.220262
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.129212
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.084931
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.041133
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.174186
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.238371
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.047883
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.338546
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.171627
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.225605
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.191353
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.272219
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.188167
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.113862
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.136896
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.118867
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.187532
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.194284
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.349020
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.204591
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.053973
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.226911
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.120868
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.179196
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.423369
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.137267
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.183394
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.126715
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.277700
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.238087
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.144002
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.264765
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.134745
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.129256
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.166033
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.420227
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.119626
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.101791
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.182984
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.111750
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.200346
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.168181
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.166590
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.366349
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.064095
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.180530
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.288154
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.111033
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.214222
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.304515
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.124038
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.169339
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.117209
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.224918
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.060887
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.327477
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.087966
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.288498
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.113284
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.203498
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.118616
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.222838
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.440712
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.214351
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.263710

Test set: Average loss: 0.1176, Accuracy: 9636/10000 (96%)

Train Epoch: 7 [0/60000 (0%)]	Loss: 0.155824
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.258068
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.087732
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.154652
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.285816
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.214408
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.223394
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.046467
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.202598
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.294259
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.204901
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.201588
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.135878
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.175258
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.165682
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.202082
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.317409
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.139485
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.231449
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.146452
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.173408
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.207413
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.144563
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.130239
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.404330
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.453730
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.047652
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.125993
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.161424
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.328978
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.307433
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.144175
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.172954
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.273139
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.131152
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.180876
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.098267
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.122971
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.145748
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.170649
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.125966
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.162235
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.084831
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.046544
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.410950
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.145694
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.305586
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.292994
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.118234
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.478862
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.452245
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.120974
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.395927
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.264739
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.263754
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.158546
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.543673
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.169042
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.250241
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.286736
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.318583
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.137162
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.102003
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.342569
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.184138
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.087610
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.289838
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.269061
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.302563
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.147794
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.212433
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.189537
