Start profiling...
linear_multiconv2d_handin.py:25: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_y=torch.range(y_min,y_max).cuda(0)
linear_multiconv2d_handin.py:27: UserWarning: torch.range is deprecated and will be removed in a future release because its behavior is inconsistent with Python's range builtin. Instead, use torch.arange, which produces values in [start, end).
  channel0_x=torch.range(x_min,x_max).cuda(0)
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
                             Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg    # of Calls  
---------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  
Train Epoch: 3 [44800/60000 (75%)]	Loss: 0.188794
Train Epoch: 3 [45440/60000 (76%)]	Loss: 0.120706
Train Epoch: 3 [46080/60000 (77%)]	Loss: 0.166644
Train Epoch: 3 [46720/60000 (78%)]	Loss: 0.086202
Train Epoch: 3 [47360/60000 (79%)]	Loss: 0.259004
Train Epoch: 3 [48000/60000 (80%)]	Loss: 0.140813
Train Epoch: 3 [48640/60000 (81%)]	Loss: 0.070195
Train Epoch: 3 [49280/60000 (82%)]	Loss: 0.202725
Train Epoch: 3 [49920/60000 (83%)]	Loss: 0.323635
Train Epoch: 3 [50560/60000 (84%)]	Loss: 0.198848
Train Epoch: 3 [51200/60000 (85%)]	Loss: 0.355532
Train Epoch: 3 [51840/60000 (86%)]	Loss: 0.324753
Train Epoch: 3 [52480/60000 (87%)]	Loss: 0.188529
Train Epoch: 3 [53120/60000 (88%)]	Loss: 0.224634
Train Epoch: 3 [53760/60000 (90%)]	Loss: 0.143192
Train Epoch: 3 [54400/60000 (91%)]	Loss: 0.339063
Train Epoch: 3 [55040/60000 (92%)]	Loss: 0.195551
Train Epoch: 3 [55680/60000 (93%)]	Loss: 0.252426
Train Epoch: 3 [56320/60000 (94%)]	Loss: 0.382757
Train Epoch: 3 [56960/60000 (95%)]	Loss: 0.219360
Train Epoch: 3 [57600/60000 (96%)]	Loss: 0.204120
Train Epoch: 3 [58240/60000 (97%)]	Loss: 0.405211
Train Epoch: 3 [58880/60000 (98%)]	Loss: 0.406359
Train Epoch: 3 [59520/60000 (99%)]	Loss: 0.372965

Test set: Average loss: 0.1399, Accuracy: 9596/10000 (96%)

Train Epoch: 4 [0/60000 (0%)]	Loss: 0.223969
Train Epoch: 4 [640/60000 (1%)]	Loss: 0.101498
Train Epoch: 4 [1280/60000 (2%)]	Loss: 0.234889
Train Epoch: 4 [1920/60000 (3%)]	Loss: 0.234682
Train Epoch: 4 [2560/60000 (4%)]	Loss: 0.244982
Train Epoch: 4 [3200/60000 (5%)]	Loss: 0.164860
Train Epoch: 4 [3840/60000 (6%)]	Loss: 0.094819
Train Epoch: 4 [4480/60000 (7%)]	Loss: 0.169130
Train Epoch: 4 [5120/60000 (9%)]	Loss: 0.364265
Train Epoch: 4 [5760/60000 (10%)]	Loss: 0.213032
Train Epoch: 4 [6400/60000 (11%)]	Loss: 0.210439
Train Epoch: 4 [7040/60000 (12%)]	Loss: 0.229928
Train Epoch: 4 [7680/60000 (13%)]	Loss: 0.183589
Train Epoch: 4 [8320/60000 (14%)]	Loss: 0.393067
Train Epoch: 4 [8960/60000 (15%)]	Loss: 0.128630
Train Epoch: 4 [9600/60000 (16%)]	Loss: 0.095386
Train Epoch: 4 [10240/60000 (17%)]	Loss: 0.298893
Train Epoch: 4 [10880/60000 (18%)]	Loss: 0.197475
Train Epoch: 4 [11520/60000 (19%)]	Loss: 0.269433
Train Epoch: 4 [12160/60000 (20%)]	Loss: 0.313242
Train Epoch: 4 [12800/60000 (21%)]	Loss: 0.252431
Train Epoch: 4 [13440/60000 (22%)]	Loss: 0.184613
Train Epoch: 4 [14080/60000 (23%)]	Loss: 0.355427
Train Epoch: 4 [14720/60000 (25%)]	Loss: 0.129990
Train Epoch: 4 [15360/60000 (26%)]	Loss: 0.161162
Train Epoch: 4 [16000/60000 (27%)]	Loss: 0.202836
Train Epoch: 4 [16640/60000 (28%)]	Loss: 0.067275
Train Epoch: 4 [17280/60000 (29%)]	Loss: 0.143425
Train Epoch: 4 [17920/60000 (30%)]	Loss: 0.198905
Train Epoch: 4 [18560/60000 (31%)]	Loss: 0.295143
Train Epoch: 4 [19200/60000 (32%)]	Loss: 0.270340
Train Epoch: 4 [19840/60000 (33%)]	Loss: 0.292889
Train Epoch: 4 [20480/60000 (34%)]	Loss: 0.122330
Train Epoch: 4 [21120/60000 (35%)]	Loss: 0.182919
Train Epoch: 4 [21760/60000 (36%)]	Loss: 0.287871
Train Epoch: 4 [22400/60000 (37%)]	Loss: 0.128440
Train Epoch: 4 [23040/60000 (38%)]	Loss: 0.096862
Train Epoch: 4 [23680/60000 (39%)]	Loss: 0.121655
Train Epoch: 4 [24320/60000 (41%)]	Loss: 0.204440
Train Epoch: 4 [24960/60000 (42%)]	Loss: 0.117347
Train Epoch: 4 [25600/60000 (43%)]	Loss: 0.131755
Train Epoch: 4 [26240/60000 (44%)]	Loss: 0.325012
Train Epoch: 4 [26880/60000 (45%)]	Loss: 0.335194
Train Epoch: 4 [27520/60000 (46%)]	Loss: 0.357910
Train Epoch: 4 [28160/60000 (47%)]	Loss: 0.217680
Train Epoch: 4 [28800/60000 (48%)]	Loss: 0.213121
Train Epoch: 4 [29440/60000 (49%)]	Loss: 0.190160
Train Epoch: 4 [30080/60000 (50%)]	Loss: 0.156992
Train Epoch: 4 [30720/60000 (51%)]	Loss: 0.100915
Train Epoch: 4 [31360/60000 (52%)]	Loss: 0.177814
Train Epoch: 4 [32000/60000 (53%)]	Loss: 0.146498
Train Epoch: 4 [32640/60000 (54%)]	Loss: 0.429290
Train Epoch: 4 [33280/60000 (55%)]	Loss: 0.169042
Train Epoch: 4 [33920/60000 (57%)]	Loss: 0.129908
Train Epoch: 4 [34560/60000 (58%)]	Loss: 0.186981
Train Epoch: 4 [35200/60000 (59%)]	Loss: 0.177006
Train Epoch: 4 [35840/60000 (60%)]	Loss: 0.155865
Train Epoch: 4 [36480/60000 (61%)]	Loss: 0.158381
Train Epoch: 4 [37120/60000 (62%)]	Loss: 0.222590
Train Epoch: 4 [37760/60000 (63%)]	Loss: 0.241175
Train Epoch: 4 [38400/60000 (64%)]	Loss: 0.123160
Train Epoch: 4 [39040/60000 (65%)]	Loss: 0.119880
Train Epoch: 4 [39680/60000 (66%)]	Loss: 0.120752
Train Epoch: 4 [40320/60000 (67%)]	Loss: 0.400541
Train Epoch: 4 [40960/60000 (68%)]	Loss: 0.289381
Train Epoch: 4 [41600/60000 (69%)]	Loss: 0.091648
Train Epoch: 4 [42240/60000 (70%)]	Loss: 0.352915
Train Epoch: 4 [42880/60000 (71%)]	Loss: 0.225298
Train Epoch: 4 [43520/60000 (72%)]	Loss: 0.235311
Train Epoch: 4 [44160/60000 (74%)]	Loss: 0.232092
Train Epoch: 4 [44800/60000 (75%)]	Loss: 0.235120
Train Epoch: 4 [45440/60000 (76%)]	Loss: 0.359553
Train Epoch: 4 [46080/60000 (77%)]	Loss: 0.239556
Train Epoch: 4 [46720/60000 (78%)]	Loss: 0.202370
Train Epoch: 4 [47360/60000 (79%)]	Loss: 0.134868
Train Epoch: 4 [48000/60000 (80%)]	Loss: 0.300003
Train Epoch: 4 [48640/60000 (81%)]	Loss: 0.287743
Train Epoch: 4 [49280/60000 (82%)]	Loss: 0.222204
Train Epoch: 4 [49920/60000 (83%)]	Loss: 0.222836
Train Epoch: 4 [50560/60000 (84%)]	Loss: 0.204890
Train Epoch: 4 [51200/60000 (85%)]	Loss: 0.368683
Train Epoch: 4 [51840/60000 (86%)]	Loss: 0.179432
Train Epoch: 4 [52480/60000 (87%)]	Loss: 0.180815
Train Epoch: 4 [53120/60000 (88%)]	Loss: 0.122336
Train Epoch: 4 [53760/60000 (90%)]	Loss: 0.193306
Train Epoch: 4 [54400/60000 (91%)]	Loss: 0.169853
Train Epoch: 4 [55040/60000 (92%)]	Loss: 0.223698
Train Epoch: 4 [55680/60000 (93%)]	Loss: 0.126193
Train Epoch: 4 [56320/60000 (94%)]	Loss: 0.215139
Train Epoch: 4 [56960/60000 (95%)]	Loss: 0.136543
Train Epoch: 4 [57600/60000 (96%)]	Loss: 0.289590
Train Epoch: 4 [58240/60000 (97%)]	Loss: 0.134909
Train Epoch: 4 [58880/60000 (98%)]	Loss: 0.160513
Train Epoch: 4 [59520/60000 (99%)]	Loss: 0.133192

Test set: Average loss: 0.1240, Accuracy: 9629/10000 (96%)

Train Epoch: 5 [0/60000 (0%)]	Loss: 0.095526
Train Epoch: 5 [640/60000 (1%)]	Loss: 0.230087
Train Epoch: 5 [1280/60000 (2%)]	Loss: 0.116322
Train Epoch: 5 [1920/60000 (3%)]	Loss: 0.405178
Train Epoch: 5 [2560/60000 (4%)]	Loss: 0.223203
Train Epoch: 5 [3200/60000 (5%)]	Loss: 0.112807
Train Epoch: 5 [3840/60000 (6%)]	Loss: 0.216824
Train Epoch: 5 [4480/60000 (7%)]	Loss: 0.123909
Train Epoch: 5 [5120/60000 (9%)]	Loss: 0.246430
Train Epoch: 5 [5760/60000 (10%)]	Loss: 0.284169
Train Epoch: 5 [6400/60000 (11%)]	Loss: 0.113864
Train Epoch: 5 [7040/60000 (12%)]	Loss: 0.285851
Train Epoch: 5 [7680/60000 (13%)]	Loss: 0.293945
Train Epoch: 5 [8320/60000 (14%)]	Loss: 0.137130
Train Epoch: 5 [8960/60000 (15%)]	Loss: 0.160178
Train Epoch: 5 [9600/60000 (16%)]	Loss: 0.031423
Train Epoch: 5 [10240/60000 (17%)]	Loss: 0.366802
Train Epoch: 5 [10880/60000 (18%)]	Loss: 0.221355
Train Epoch: 5 [11520/60000 (19%)]	Loss: 0.199890
Train Epoch: 5 [12160/60000 (20%)]	Loss: 0.059110
Train Epoch: 5 [12800/60000 (21%)]	Loss: 0.120362
Train Epoch: 5 [13440/60000 (22%)]	Loss: 0.199966
Train Epoch: 5 [14080/60000 (23%)]	Loss: 0.412143
Train Epoch: 5 [14720/60000 (25%)]	Loss: 0.311086
Train Epoch: 5 [15360/60000 (26%)]	Loss: 0.278547
Train Epoch: 5 [16000/60000 (27%)]	Loss: 0.353146
Train Epoch: 5 [16640/60000 (28%)]	Loss: 0.128818
Train Epoch: 5 [17280/60000 (29%)]	Loss: 0.213202
Train Epoch: 5 [17920/60000 (30%)]	Loss: 0.111810
Train Epoch: 5 [18560/60000 (31%)]	Loss: 0.147951
Train Epoch: 5 [19200/60000 (32%)]	Loss: 0.273516
Train Epoch: 5 [19840/60000 (33%)]	Loss: 0.177091
Train Epoch: 5 [20480/60000 (34%)]	Loss: 0.178611
Train Epoch: 5 [21120/60000 (35%)]	Loss: 0.127280
Train Epoch: 5 [21760/60000 (36%)]	Loss: 0.060420
Train Epoch: 5 [22400/60000 (37%)]	Loss: 0.360572
Train Epoch: 5 [23040/60000 (38%)]	Loss: 0.204061
Train Epoch: 5 [23680/60000 (39%)]	Loss: 0.261264
Train Epoch: 5 [24320/60000 (41%)]	Loss: 0.244189
Train Epoch: 5 [24960/60000 (42%)]	Loss: 0.187327
Train Epoch: 5 [25600/60000 (43%)]	Loss: 0.144456
Train Epoch: 5 [26240/60000 (44%)]	Loss: 0.223026
Train Epoch: 5 [26880/60000 (45%)]	Loss: 0.084836
Train Epoch: 5 [27520/60000 (46%)]	Loss: 0.268049
Train Epoch: 5 [28160/60000 (47%)]	Loss: 0.123461
Train Epoch: 5 [28800/60000 (48%)]	Loss: 0.153321
Train Epoch: 5 [29440/60000 (49%)]	Loss: 0.275597
Train Epoch: 5 [30080/60000 (50%)]	Loss: 0.193280
Train Epoch: 5 [30720/60000 (51%)]	Loss: 0.087634
Train Epoch: 5 [31360/60000 (52%)]	Loss: 0.238060
Train Epoch: 5 [32000/60000 (53%)]	Loss: 0.210940
Train Epoch: 5 [32640/60000 (54%)]	Loss: 0.199585
Train Epoch: 5 [33280/60000 (55%)]	Loss: 0.232418
Train Epoch: 5 [33920/60000 (57%)]	Loss: 0.161911
Train Epoch: 5 [34560/60000 (58%)]	Loss: 0.085393
Train Epoch: 5 [35200/60000 (59%)]	Loss: 0.489787
Train Epoch: 5 [35840/60000 (60%)]	Loss: 0.088381
Train Epoch: 5 [36480/60000 (61%)]	Loss: 0.232347
Train Epoch: 5 [37120/60000 (62%)]	Loss: 0.336396
Train Epoch: 5 [37760/60000 (63%)]	Loss: 0.141765
Train Epoch: 5 [38400/60000 (64%)]	Loss: 0.091962
Train Epoch: 5 [39040/60000 (65%)]	Loss: 0.242061
Train Epoch: 5 [39680/60000 (66%)]	Loss: 0.268348
Train Epoch: 5 [40320/60000 (67%)]	Loss: 0.206268
Train Epoch: 5 [40960/60000 (68%)]	Loss: 0.352753
Train Epoch: 5 [41600/60000 (69%)]	Loss: 0.115183
Train Epoch: 5 [42240/60000 (70%)]	Loss: 0.191220
Train Epoch: 5 [42880/60000 (71%)]	Loss: 0.110817
Train Epoch: 5 [43520/60000 (72%)]	Loss: 0.264154
Train Epoch: 5 [44160/60000 (74%)]	Loss: 0.094566
Train Epoch: 5 [44800/60000 (75%)]	Loss: 0.175892
Train Epoch: 5 [45440/60000 (76%)]	Loss: 0.170493
Train Epoch: 5 [46080/60000 (77%)]	Loss: 0.072291
Train Epoch: 5 [46720/60000 (78%)]	Loss: 0.179725
Train Epoch: 5 [47360/60000 (79%)]	Loss: 0.138643
Train Epoch: 5 [48000/60000 (80%)]	Loss: 0.194431
Train Epoch: 5 [48640/60000 (81%)]	Loss: 0.160510
Train Epoch: 5 [49280/60000 (82%)]	Loss: 0.206609
Train Epoch: 5 [49920/60000 (83%)]	Loss: 0.331049
Train Epoch: 5 [50560/60000 (84%)]	Loss: 0.208818
Train Epoch: 5 [51200/60000 (85%)]	Loss: 0.176331
Train Epoch: 5 [51840/60000 (86%)]	Loss: 0.146733
Train Epoch: 5 [52480/60000 (87%)]	Loss: 0.053999
Train Epoch: 5 [53120/60000 (88%)]	Loss: 0.172641
Train Epoch: 5 [53760/60000 (90%)]	Loss: 0.301359
Train Epoch: 5 [54400/60000 (91%)]	Loss: 0.203435
Train Epoch: 5 [55040/60000 (92%)]	Loss: 0.112586
Train Epoch: 5 [55680/60000 (93%)]	Loss: 0.110272
Train Epoch: 5 [56320/60000 (94%)]	Loss: 0.180672
Train Epoch: 5 [56960/60000 (95%)]	Loss: 0.216159
Train Epoch: 5 [57600/60000 (96%)]	Loss: 0.147487
Train Epoch: 5 [58240/60000 (97%)]	Loss: 0.130850
Train Epoch: 5 [58880/60000 (98%)]	Loss: 0.308324
Train Epoch: 5 [59520/60000 (99%)]	Loss: 0.120661

Test set: Average loss: 0.1243, Accuracy: 9625/10000 (96%)

Train Epoch: 6 [0/60000 (0%)]	Loss: 0.202564
Train Epoch: 6 [640/60000 (1%)]	Loss: 0.333015
Train Epoch: 6 [1280/60000 (2%)]	Loss: 0.156865
Train Epoch: 6 [1920/60000 (3%)]	Loss: 0.110801
Train Epoch: 6 [2560/60000 (4%)]	Loss: 0.171534
Train Epoch: 6 [3200/60000 (5%)]	Loss: 0.113232
Train Epoch: 6 [3840/60000 (6%)]	Loss: 0.161500
Train Epoch: 6 [4480/60000 (7%)]	Loss: 0.321509
Train Epoch: 6 [5120/60000 (9%)]	Loss: 0.165242
Train Epoch: 6 [5760/60000 (10%)]	Loss: 0.432138
Train Epoch: 6 [6400/60000 (11%)]	Loss: 0.200654
Train Epoch: 6 [7040/60000 (12%)]	Loss: 0.194345
Train Epoch: 6 [7680/60000 (13%)]	Loss: 0.189301
Train Epoch: 6 [8320/60000 (14%)]	Loss: 0.101989
Train Epoch: 6 [8960/60000 (15%)]	Loss: 0.183775
Train Epoch: 6 [9600/60000 (16%)]	Loss: 0.087477
Train Epoch: 6 [10240/60000 (17%)]	Loss: 0.171382
Train Epoch: 6 [10880/60000 (18%)]	Loss: 0.103166
Train Epoch: 6 [11520/60000 (19%)]	Loss: 0.126313
Train Epoch: 6 [12160/60000 (20%)]	Loss: 0.135222
Train Epoch: 6 [12800/60000 (21%)]	Loss: 0.284842
Train Epoch: 6 [13440/60000 (22%)]	Loss: 0.169524
Train Epoch: 6 [14080/60000 (23%)]	Loss: 0.239936
Train Epoch: 6 [14720/60000 (25%)]	Loss: 0.145800
Train Epoch: 6 [15360/60000 (26%)]	Loss: 0.303974
Train Epoch: 6 [16000/60000 (27%)]	Loss: 0.226184
Train Epoch: 6 [16640/60000 (28%)]	Loss: 0.212465
Train Epoch: 6 [17280/60000 (29%)]	Loss: 0.183790
Train Epoch: 6 [17920/60000 (30%)]	Loss: 0.254454
Train Epoch: 6 [18560/60000 (31%)]	Loss: 0.208527
Train Epoch: 6 [19200/60000 (32%)]	Loss: 0.109034
Train Epoch: 6 [19840/60000 (33%)]	Loss: 0.077962
Train Epoch: 6 [20480/60000 (34%)]	Loss: 0.040848
Train Epoch: 6 [21120/60000 (35%)]	Loss: 0.179296
Train Epoch: 6 [21760/60000 (36%)]	Loss: 0.240391
Train Epoch: 6 [22400/60000 (37%)]	Loss: 0.048454
Train Epoch: 6 [23040/60000 (38%)]	Loss: 0.306744
Train Epoch: 6 [23680/60000 (39%)]	Loss: 0.174938
Train Epoch: 6 [24320/60000 (41%)]	Loss: 0.243953
Train Epoch: 6 [24960/60000 (42%)]	Loss: 0.197776
Train Epoch: 6 [25600/60000 (43%)]	Loss: 0.280201
Train Epoch: 6 [26240/60000 (44%)]	Loss: 0.169599
Train Epoch: 6 [26880/60000 (45%)]	Loss: 0.116862
Train Epoch: 6 [27520/60000 (46%)]	Loss: 0.148600
Train Epoch: 6 [28160/60000 (47%)]	Loss: 0.096879
Train Epoch: 6 [28800/60000 (48%)]	Loss: 0.194366
Train Epoch: 6 [29440/60000 (49%)]	Loss: 0.190126
Train Epoch: 6 [30080/60000 (50%)]	Loss: 0.396817
Train Epoch: 6 [30720/60000 (51%)]	Loss: 0.211686
Train Epoch: 6 [31360/60000 (52%)]	Loss: 0.055354
Train Epoch: 6 [32000/60000 (53%)]	Loss: 0.233727
Train Epoch: 6 [32640/60000 (54%)]	Loss: 0.158271
Train Epoch: 6 [33280/60000 (55%)]	Loss: 0.175159
Train Epoch: 6 [33920/60000 (57%)]	Loss: 0.458220
Train Epoch: 6 [34560/60000 (58%)]	Loss: 0.114759
Train Epoch: 6 [35200/60000 (59%)]	Loss: 0.167699
Train Epoch: 6 [35840/60000 (60%)]	Loss: 0.125127
Train Epoch: 6 [36480/60000 (61%)]	Loss: 0.298452
Train Epoch: 6 [37120/60000 (62%)]	Loss: 0.259946
Train Epoch: 6 [37760/60000 (63%)]	Loss: 0.143549
Train Epoch: 6 [38400/60000 (64%)]	Loss: 0.232224
Train Epoch: 6 [39040/60000 (65%)]	Loss: 0.144433
Train Epoch: 6 [39680/60000 (66%)]	Loss: 0.109104
Train Epoch: 6 [40320/60000 (67%)]	Loss: 0.154634
Train Epoch: 6 [40960/60000 (68%)]	Loss: 0.434831
Train Epoch: 6 [41600/60000 (69%)]	Loss: 0.128585
Train Epoch: 6 [42240/60000 (70%)]	Loss: 0.109794
Train Epoch: 6 [42880/60000 (71%)]	Loss: 0.185856
Train Epoch: 6 [43520/60000 (72%)]	Loss: 0.132252
Train Epoch: 6 [44160/60000 (74%)]	Loss: 0.195968
Train Epoch: 6 [44800/60000 (75%)]	Loss: 0.160923
Train Epoch: 6 [45440/60000 (76%)]	Loss: 0.148654
Train Epoch: 6 [46080/60000 (77%)]	Loss: 0.349409
Train Epoch: 6 [46720/60000 (78%)]	Loss: 0.069382
Train Epoch: 6 [47360/60000 (79%)]	Loss: 0.178706
Train Epoch: 6 [48000/60000 (80%)]	Loss: 0.295640
Train Epoch: 6 [48640/60000 (81%)]	Loss: 0.105380
Train Epoch: 6 [49280/60000 (82%)]	Loss: 0.245313
Train Epoch: 6 [49920/60000 (83%)]	Loss: 0.295275
Train Epoch: 6 [50560/60000 (84%)]	Loss: 0.141667
Train Epoch: 6 [51200/60000 (85%)]	Loss: 0.165419
Train Epoch: 6 [51840/60000 (86%)]	Loss: 0.123309
Train Epoch: 6 [52480/60000 (87%)]	Loss: 0.252041
Train Epoch: 6 [53120/60000 (88%)]	Loss: 0.043978
Train Epoch: 6 [53760/60000 (90%)]	Loss: 0.341907
Train Epoch: 6 [54400/60000 (91%)]	Loss: 0.084147
Train Epoch: 6 [55040/60000 (92%)]	Loss: 0.295723
Train Epoch: 6 [55680/60000 (93%)]	Loss: 0.113207
Train Epoch: 6 [56320/60000 (94%)]	Loss: 0.185221
Train Epoch: 6 [56960/60000 (95%)]	Loss: 0.115552
Train Epoch: 6 [57600/60000 (96%)]	Loss: 0.203533
Train Epoch: 6 [58240/60000 (97%)]	Loss: 0.450227
Train Epoch: 6 [58880/60000 (98%)]	Loss: 0.238426
Train Epoch: 6 [59520/60000 (99%)]	Loss: 0.293456

Test set: Average loss: 0.1178, Accuracy: 9642/10000 (96%)

Train Epoch: 7 [0/60000 (0%)]	Loss: 0.144998
Train Epoch: 7 [640/60000 (1%)]	Loss: 0.269885
Train Epoch: 7 [1280/60000 (2%)]	Loss: 0.091196
Train Epoch: 7 [1920/60000 (3%)]	Loss: 0.191514
Train Epoch: 7 [2560/60000 (4%)]	Loss: 0.257833
Train Epoch: 7 [3200/60000 (5%)]	Loss: 0.224715
Train Epoch: 7 [3840/60000 (6%)]	Loss: 0.232471
Train Epoch: 7 [4480/60000 (7%)]	Loss: 0.043609
Train Epoch: 7 [5120/60000 (9%)]	Loss: 0.208775
Train Epoch: 7 [5760/60000 (10%)]	Loss: 0.297730
Train Epoch: 7 [6400/60000 (11%)]	Loss: 0.233406
Train Epoch: 7 [7040/60000 (12%)]	Loss: 0.188526
Train Epoch: 7 [7680/60000 (13%)]	Loss: 0.137885
Train Epoch: 7 [8320/60000 (14%)]	Loss: 0.196097
Train Epoch: 7 [8960/60000 (15%)]	Loss: 0.162698
Train Epoch: 7 [9600/60000 (16%)]	Loss: 0.183793
Train Epoch: 7 [10240/60000 (17%)]	Loss: 0.375535
Train Epoch: 7 [10880/60000 (18%)]	Loss: 0.136046
Train Epoch: 7 [11520/60000 (19%)]	Loss: 0.189218
Train Epoch: 7 [12160/60000 (20%)]	Loss: 0.167256
Train Epoch: 7 [12800/60000 (21%)]	Loss: 0.160554
Train Epoch: 7 [13440/60000 (22%)]	Loss: 0.238809
Train Epoch: 7 [14080/60000 (23%)]	Loss: 0.143352
Train Epoch: 7 [14720/60000 (25%)]	Loss: 0.126262
Train Epoch: 7 [15360/60000 (26%)]	Loss: 0.392175
Train Epoch: 7 [16000/60000 (27%)]	Loss: 0.475191
Train Epoch: 7 [16640/60000 (28%)]	Loss: 0.058926
Train Epoch: 7 [17280/60000 (29%)]	Loss: 0.127495
Train Epoch: 7 [17920/60000 (30%)]	Loss: 0.193968
Train Epoch: 7 [18560/60000 (31%)]	Loss: 0.321930
Train Epoch: 7 [19200/60000 (32%)]	Loss: 0.316090
Train Epoch: 7 [19840/60000 (33%)]	Loss: 0.140708
Train Epoch: 7 [20480/60000 (34%)]	Loss: 0.206253
Train Epoch: 7 [21120/60000 (35%)]	Loss: 0.268450
Train Epoch: 7 [21760/60000 (36%)]	Loss: 0.126156
Train Epoch: 7 [22400/60000 (37%)]	Loss: 0.146207
Train Epoch: 7 [23040/60000 (38%)]	Loss: 0.142713
Train Epoch: 7 [23680/60000 (39%)]	Loss: 0.126853
Train Epoch: 7 [24320/60000 (41%)]	Loss: 0.143248
Train Epoch: 7 [24960/60000 (42%)]	Loss: 0.178707
Train Epoch: 7 [25600/60000 (43%)]	Loss: 0.137641
Train Epoch: 7 [26240/60000 (44%)]	Loss: 0.174384
Train Epoch: 7 [26880/60000 (45%)]	Loss: 0.085854
Train Epoch: 7 [27520/60000 (46%)]	Loss: 0.044052
Train Epoch: 7 [28160/60000 (47%)]	Loss: 0.400233
Train Epoch: 7 [28800/60000 (48%)]	Loss: 0.137313
Train Epoch: 7 [29440/60000 (49%)]	Loss: 0.313079
Train Epoch: 7 [30080/60000 (50%)]	Loss: 0.293598
Train Epoch: 7 [30720/60000 (51%)]	Loss: 0.122105
Train Epoch: 7 [31360/60000 (52%)]	Loss: 0.525185
Train Epoch: 7 [32000/60000 (53%)]	Loss: 0.443573
Train Epoch: 7 [32640/60000 (54%)]	Loss: 0.139992
Train Epoch: 7 [33280/60000 (55%)]	Loss: 0.367795
Train Epoch: 7 [33920/60000 (57%)]	Loss: 0.280641
Train Epoch: 7 [34560/60000 (58%)]	Loss: 0.256721
Train Epoch: 7 [35200/60000 (59%)]	Loss: 0.162805
Train Epoch: 7 [35840/60000 (60%)]	Loss: 0.599658
Train Epoch: 7 [36480/60000 (61%)]	Loss: 0.113240
Train Epoch: 7 [37120/60000 (62%)]	Loss: 0.225079
Train Epoch: 7 [37760/60000 (63%)]	Loss: 0.328861
Train Epoch: 7 [38400/60000 (64%)]	Loss: 0.343384
Train Epoch: 7 [39040/60000 (65%)]	Loss: 0.148584
Train Epoch: 7 [39680/60000 (66%)]	Loss: 0.077367
Train Epoch: 7 [40320/60000 (67%)]	Loss: 0.375147
Train Epoch: 7 [40960/60000 (68%)]	Loss: 0.210139
Train Epoch: 7 [41600/60000 (69%)]	Loss: 0.106363
Train Epoch: 7 [42240/60000 (70%)]	Loss: 0.249561
Train Epoch: 7 [42880/60000 (71%)]	Loss: 0.263809
Train Epoch: 7 [43520/60000 (72%)]	Loss: 0.285201
Train Epoch: 7 [44160/60000 (74%)]	Loss: 0.149995
Train Epoch: 7 [44800/60000 (75%)]	Loss: 0.229663
Train Epoch: 7 [45440/60000 (76%)]	Loss: 0.194274
Train Epoch: 7 [46080/60000 (77%)]	Loss: 0.061443
Train Epoch: 7 [46720/60000 (78%)]	Loss: 0.219444
Train Epoch: 7 [47360/60000 (79%)]	Loss: 0.504064
Train Epoch: 7 [48000/60000 (80%)]	Loss: 0.231168
Train Epoch: 7 [48640/60000 (81%)]	Loss: 0.161023
Train Epoch: 7 [49280/60000 (82%)]	Loss: 0.198876
Train Epoch: 7 [49920/60000 (83%)]	Loss: 0.065982
Train Epoch: 7 [50560/60000 (84%)]	Loss: 0.165262
Train Epoch: 7 [51200/60000 (85%)]	Loss: 0.240690
Train Epoch: 7 [51840/60000 (86%)]	Loss: 0.060574
Train Epoch: 7 [52480/60000 (87%)]	Loss: 0.408175
Train Epoch: 7 [53120/60000 (88%)]	Loss: 0.110154
Train Epoch: 7 [53760/60000 (90%)]	Loss: 0.223057
Train Epoch: 7 [54400/60000 (91%)]	Loss: 0.140921
Train Epoch: 7 [55040/60000 (92%)]	Loss: 0.086910
Train Epoch: 7 [55680/60000 (93%)]	Loss: 0.137959
Train Epoch: 7 [56320/60000 (94%)]	Loss: 0.181541
Train Epoch: 7 [56960/60000 (95%)]	Loss: 0.379157
Train Epoch: 7 [57600/60000 (96%)]	Loss: 0.116549
Train Epoch: 7 [58240/60000 (97%)]	Loss: 0.134214
Train Epoch: 7 [58880/60000 (98%)]	Loss: 0.083937
Train Epoch: 7 [59520/60000 (99%)]	Loss: 0.146061

Test set: Average loss: 0.1145, Accuracy: 9644/10000 (96%)

Train Epoch: 8 [0/60000 (0%)]	Loss: 0.114367
Train Epoch: 8 [640/60000 (1%)]	Loss: 0.192978
Train Epoch: 8 [1280/60000 (2%)]	Loss: 0.310917
Train Epoch: 8 [1920/60000 (3%)]	Loss: 0.131113
Train Epoch: 8 [2560/60000 (4%)]	Loss: 0.215354
Train Epoch: 8 [3200/60000 (5%)]	Loss: 0.389996
Train Epoch: 8 [3840/60000 (6%)]	Loss: 0.144669
Train Epoch: 8 [4480/60000 (7%)]	Loss: 0.165037
Train Epoch: 8 [5120/60000 (9%)]	Loss: 0.073887
